2022-2023 Division Subject-Area Participation Rates,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
Div,15,Buckingham County ,English: Reading,All Students,1004,1013,99
Div,15,Buckingham County ,Mathematics,All Students,914,922,99
Div,15,Buckingham County ,Science,All Students,435,443,98
Div,15,Buckingham County ,English: Reading,Asian,0,0,0
Div,15,Buckingham County ,Mathematics,Asian,0,0,0
Div,15,Buckingham County ,Science,Asian,0,0,0
Div,15,Buckingham County ,English: Reading,Black,350,352,99
Div,15,Buckingham County ,Mathematics,Black,316,316,100
Div,15,Buckingham County ,Science,Black,156,157,99
Div,15,Buckingham County ,English: Reading,Economically Disadvantaged,639,645,99
Div,15,Buckingham County ,Mathematics,Economically Disadvantaged,584,589,99
Div,15,Buckingham County ,Science,Economically Disadvantaged,273,280,98
Div,15,Buckingham County ,English: Reading,English Learners,23,23,100
Div,15,Buckingham County ,Mathematics,English Learners,21,22,95
Div,15,Buckingham County ,Science,English Learners,10,10,100
Div,15,Buckingham County ,English: Reading,Female,496,503,99
Div,15,Buckingham County ,Mathematics,Female,464,470,99
Div,15,Buckingham County ,Science,Female,150,156,96
Div,15,Buckingham County ,English: Reading,Hispanic,45,46,98
Div,15,Buckingham County ,Mathematics,Hispanic,41,42,98
Div,15,Buckingham County ,Science,Hispanic,20,20,100
Div,15,Buckingham County ,English: Reading,Male,508,510,100
Div,15,Buckingham County ,Mathematics,Male,450,452,100
Div,15,Buckingham County ,Science,Male,150,150,100
Div,15,Buckingham County ,English: Reading,Students with Disabilities,148,151,98
Div,15,Buckingham County ,Mathematics,Students with Disabilities,140,142,99
Div,15,Buckingham County ,Science,Students with Disabilities,62,63,98
Div,15,Buckingham County ,English: Reading,White,513,517,99
Div,15,Buckingham County ,Mathematics,White,468,473,99
Div,15,Buckingham County ,Science,White,230,236,97
Div,103,Buena Vista City ,English: Reading,All Students,445,448,99
Div,103,Buena Vista City ,Mathematics,All Students,385,385,100
Div,103,Buena Vista City ,Science,All Students,177,180,98
Div,103,Buena Vista City ,English: Reading,Black,22,22,100
Div,103,Buena Vista City ,Mathematics,Black,17,17,100
Div,103,Buena Vista City ,Science,Black,10,10,100
Div,103,Buena Vista City ,English: Reading,Economically Disadvantaged,226,228,99
Div,103,Buena Vista City ,Mathematics,Economically Disadvantaged,200,200,100
Div,103,Buena Vista City ,Science,Economically Disadvantaged,89,90,99
Div,103,Buena Vista City ,English: Reading,English Learners,0,0,0
Div,103,Buena Vista City ,Mathematics,English Learners,0,0,0
Div,103,Buena Vista City ,English: Reading,Female,198,198,100
Div,103,Buena Vista City ,Mathematics,Female,169,169,100
Div,103,Buena Vista City ,Science,Female,55,55,100
Div,103,Buena Vista City ,English: Reading,Hispanic,25,25,100
Div,103,Buena Vista City ,Mathematics,Hispanic,25,25,100
Div,103,Buena Vista City ,Science,Hispanic,0,0,0
Div,103,Buena Vista City ,English: Reading,Male,247,250,99
Div,103,Buena Vista City ,Mathematics,Male,216,216,100
Div,103,Buena Vista City ,Science,Male,66,66,100
Div,103,Buena Vista City ,English: Reading,Students with Disabilities,87,90,97
Div,103,Buena Vista City ,Mathematics,Students with Disabilities,80,80,100
Div,103,Buena Vista City ,Science,Students with Disabilities,28,30,93
Div,103,Buena Vista City ,English: Reading,White,372,375,99
Div,103,Buena Vista City ,Mathematics,White,318,318,100
Div,103,Buena Vista City ,Science,White,154,157,98
Div,16,Campbell County ,English: Reading,All Students,3859,3890,99
Div,16,Campbell County ,Mathematics,All Students,3409,3437,99
Div,16,Campbell County ,Science,All Students,1216,1230,99
Div,16,Campbell County ,English: Reading,Asian,55,55,100
Div,16,Campbell County ,Mathematics,Asian,49,49,100
Div,16,Campbell County ,Science,Asian,21,21,100
Div,16,Campbell County ,English: Reading,Black,598,601,100
Div,16,Campbell County ,Mathematics,Black,527,531,99
Div,16,Campbell County ,Science,Black,186,187,99
Div,16,Campbell County ,English: Reading,Economically Disadvantaged,1895,1916,99
Div,16,Campbell County ,Mathematics,Economically Disadvantaged,1712,1731,99
Div,16,Campbell County ,Science,Economically Disadvantaged,614,621,99
Div,16,Campbell County ,English: Reading,English Learners,151,151,100
Div,16,Campbell County ,Mathematics,English Learners,149,150,99
Div,16,Campbell County ,Science,English Learners,49,49,100
Div,16,Campbell County ,English: Reading,Female,1874,1888,99
Div,16,Campbell County ,Mathematics,Female,1658,1670,99
Div,16,Campbell County ,Science,Female,557,563,99
Div,16,Campbell County ,English: Reading,Hispanic,228,229,100
Div,16,Campbell County ,Mathematics,Hispanic,215,216,100
Div,16,Campbell County ,Science,Hispanic,68,69,99
Div,16,Campbell County ,English: Reading,Male,1985,2002,99
Div,16,Campbell County ,Mathematics,Male,1751,1767,99
Div,16,Campbell County ,Science,Male,591,594,99
Div,16,Campbell County ,English: Reading,Students with Disabilities,488,490,100
Div,16,Campbell County ,Mathematics,Students with Disabilities,477,480,99
Div,16,Campbell County ,Science,Students with Disabilities,177,180,98
Div,16,Campbell County ,English: Reading,White,2675,2697,99
Div,16,Campbell County ,Mathematics,White,2343,2365,99
Div,16,Campbell County ,Science,White,840,848,99
Div,17,Caroline County ,English: Reading,All Students,2226,2242,99
Div,17,Caroline County ,Mathematics,All Students,2057,2073,99
Div,17,Caroline County ,Science,All Students,923,933,99
Div,17,Caroline County ,English: Reading,Asian,21,22,95
Div,17,Caroline County ,Mathematics,Asian,20,21,95
Div,17,Caroline County ,Science,Asian,9,10,90
Div,17,Caroline County ,English: Reading,Black,585,588,99
Div,17,Caroline County ,Mathematics,Black,536,539,99
Div,17,Caroline County ,Science,Black,253,256,99
Div,17,Caroline County ,English: Reading,Economically Disadvantaged,1100,1112,99
Div,17,Caroline County ,Mathematics,Economically Disadvantaged,1022,1035,99
Div,17,Caroline County ,Science,Economically Disadvantaged,445,453,98
Div,17,Caroline County ,English: Reading,English Learners,101,102,99
Div,17,Caroline County ,Mathematics,English Learners,103,104,99
Div,17,Caroline County ,Science,English Learners,43,44,98
Div,17,Caroline County ,English: Reading,Female,1085,1090,100
Div,17,Caroline County ,Mathematics,Female,1007,1014,99
Div,17,Caroline County ,Science,Female,325,327,99
Div,17,Caroline County ,English: Reading,Hispanic,278,278,100
Div,17,Caroline County ,Mathematics,Hispanic,257,257,100
Div,17,Caroline County ,Science,Hispanic,114,114,100
Div,17,Caroline County ,English: Reading,Male,1140,1151,99
Div,17,Caroline County ,Mathematics,Male,1049,1058,99
Div,17,Caroline County ,Science,Male,312,316,99
Div,17,Caroline County ,English: Reading,Students with Disabilities,276,280,99
Div,17,Caroline County ,Mathematics,Students with Disabilities,247,251,98
Div,17,Caroline County ,Science,Students with Disabilities,108,111,97
Div,17,Caroline County ,English: Reading,White,1099,1110,99
Div,17,Caroline County ,Mathematics,White,1015,1025,99
Div,17,Caroline County ,Science,White,460,466,99
Div,18,Carroll County ,English: Reading,All Students,1814,1819,100
Div,18,Carroll County ,Mathematics,All Students,1659,1664,100
Div,18,Carroll County ,Science,All Students,787,795,99
Div,18,Carroll County ,English: Reading,Asian,0,0,0
Div,18,Carroll County ,Mathematics,Asian,0,0,0
Div,18,Carroll County ,Science,Asian,0,0,0
Div,18,Carroll County ,English: Reading,Black,10,11,91
Div,18,Carroll County ,Mathematics,Black,9,10,90
Div,18,Carroll County ,Science,Black,0,0,0
Div,18,Carroll County ,English: Reading,Economically Disadvantaged,1039,1043,100
Div,18,Carroll County ,Mathematics,Economically Disadvantaged,963,966,100
Div,18,Carroll County ,Science,Economically Disadvantaged,424,429,99
Div,18,Carroll County ,English: Reading,English Learners,82,82,100
Div,18,Carroll County ,Mathematics,English Learners,79,79,100
Div,18,Carroll County ,Science,English Learners,31,31,100
Div,18,Carroll County ,English: Reading,Female,907,910,100
Div,18,Carroll County ,Mathematics,Female,830,832,100
Div,18,Carroll County ,Science,Female,271,272,100
Div,18,Carroll County ,English: Reading,Hispanic,103,103,100
Div,18,Carroll County ,Mathematics,Hispanic,93,93,100
Div,18,Carroll County ,Science,Hispanic,49,49,100
Div,18,Carroll County ,English: Reading,Male,907,909,100
Div,18,Carroll County ,Mathematics,Male,829,832,100
Div,18,Carroll County ,Science,Male,255,255,100
Div,18,Carroll County ,English: Reading,Students with Disabilities,348,350,99
Div,18,Carroll County ,Mathematics,Students with Disabilities,332,333,100
Div,18,Carroll County ,Science,Students with Disabilities,124,126,98
Div,18,Carroll County ,English: Reading,White,1646,1650,100
Div,18,Carroll County ,Mathematics,White,1505,1509,100
Div,18,Carroll County ,Science,White,711,717,99
Div,19,Charles City County ,English: Reading,All Students,279,286,98
Div,19,Charles City County ,Mathematics,All Students,243,250,97
Div,19,Charles City County ,Science,All Students,79,87,91
Div,19,Charles City County ,English: Reading,Asian,0,0,0
Div,19,Charles City County ,Mathematics,Asian,0,0,0
Div,19,Charles City County ,Science,Asian,0,0,0
Div,19,Charles City County ,English: Reading,Black,133,139,96
Div,19,Charles City County ,Mathematics,Black,109,115,95
Div,19,Charles City County ,Science,Black,38,44,86
Div,19,Charles City County ,English: Reading,Economically Disadvantaged,176,177,99
Div,19,Charles City County ,Mathematics,Economically Disadvantaged,158,161,98
Div,19,Charles City County ,Science,Economically Disadvantaged,51,55,93
Div,19,Charles City County ,English: Reading,Female,139,144,97
Div,19,Charles City County ,Mathematics,Female,121,125,97
Div,19,Charles City County ,Science,Female,37,41,90
Div,19,Charles City County ,English: Reading,Hispanic,0,0,0
Div,19,Charles City County ,Mathematics,Hispanic,0,0,0
Div,19,Charles City County ,Science,Hispanic,0,0,0
Div,19,Charles City County ,English: Reading,Male,140,142,99
Div,19,Charles City County ,Mathematics,Male,122,125,98
Div,19,Charles City County ,Science,Male,36,36,100
Div,19,Charles City County ,English: Reading,Students with Disabilities,63,66,95
Div,19,Charles City County ,Mathematics,Students with Disabilities,64,67,96
Div,19,Charles City County ,Science,Students with Disabilities,16,19,84
Div,19,Charles City County ,English: Reading,White,91,91,100
Div,19,Charles City County ,Mathematics,White,84,84,100
Div,19,Charles City County ,Science,White,27,27,100
Div,20,Charlotte County ,English: Reading,All Students,829,839,99
Div,20,Charlotte County ,Mathematics,All Students,775,776,100
Div,20,Charlotte County ,Science,All Students,366,372,98
Div,20,Charlotte County ,English: Reading,Black,208,210,99
Div,20,Charlotte County ,Mathematics,Black,189,189,100
Div,20,Charlotte County ,Science,Black,87,88,99
Div,20,Charlotte County ,English: Reading,Economically Disadvantaged,450,455,99
Div,20,Charlotte County ,Mathematics,Economically Disadvantaged,424,424,100
Div,20,Charlotte County ,Science,Economically Disadvantaged,191,194,98
Div,20,Charlotte County ,English: Reading,English Learners,0,0,0
Div,20,Charlotte County ,Mathematics,English Learners,0,0,0
Div,20,Charlotte County ,Science,English Learners,0,0,0
Div,20,Charlotte County ,English: Reading,Female,397,401,99
Div,20,Charlotte County ,Mathematics,Female,366,367,100
Div,20,Charlotte County ,Science,Female,130,132,98
Div,20,Charlotte County ,English: Reading,Hispanic,23,24,96
Div,20,Charlotte County ,Mathematics,Hispanic,22,22,100
Div,20,Charlotte County ,Science,Hispanic,10,11,91
Div,20,Charlotte County ,English: Reading,Male,432,438,99
Div,20,Charlotte County ,Mathematics,Male,409,409,100
Div,20,Charlotte County ,Science,Male,120,121,99
Div,20,Charlotte County ,English: Reading,Students with Disabilities,92,93,99
Div,20,Charlotte County ,Mathematics,Students with Disabilities,82,82,100
Div,20,Charlotte County ,Science,Students with Disabilities,41,42,98
Div,20,Charlotte County ,English: Reading,White,525,531,99
Div,20,Charlotte County ,Mathematics,White,491,492,100
Div,20,Charlotte County ,Science,White,244,247,99
Div,104,Charlottesville City ,English: Reading,All Students,2032,2078,98
Div,104,Charlottesville City ,Mathematics,All Students,1861,1895,98
Div,104,Charlottesville City ,Science,All Students,651,687,95
Div,104,Charlottesville City ,English: Reading,Asian,110,114,96
Div,104,Charlottesville City ,Mathematics,Asian,111,112,99
Div,104,Charlottesville City ,Science,Asian,40,40,100
Div,104,Charlottesville City ,English: Reading,Black,576,593,97
Div,104,Charlottesville City ,Mathematics,Black,509,523,97
Div,104,Charlottesville City ,Science,Black,203,214,95
Div,104,Charlottesville City ,English: Reading,Economically Disadvantaged,1082,1116,97
Div,104,Charlottesville City ,Mathematics,Economically Disadvantaged,1026,1052,98
Div,104,Charlottesville City ,Science,Economically Disadvantaged,392,414,95
Div,104,Charlottesville City ,English: Reading,English Learners,376,395,95
Div,104,Charlottesville City ,Mathematics,English Learners,419,422,99
Div,104,Charlottesville City ,Science,English Learners,160,163,98
Div,104,Charlottesville City ,English: Reading,Female,1014,1038,98
Div,104,Charlottesville City ,Mathematics,Female,922,933,99
Div,104,Charlottesville City ,Science,Female,273,278,98
Div,104,Charlottesville City ,English: Reading,Hispanic,247,252,98
Div,104,Charlottesville City ,Mathematics,Hispanic,234,239,98
Div,104,Charlottesville City ,Science,Hispanic,84,86,98
Div,104,Charlottesville City ,English: Reading,Male,1018,1040,98
Div,104,Charlottesville City ,Mathematics,Male,939,962,98
Div,104,Charlottesville City ,Science,Male,299,314,95
Div,104,Charlottesville City ,English: Reading,Students with Disabilities,279,286,98
Div,104,Charlottesville City ,Mathematics,Students with Disabilities,257,267,96
Div,104,Charlottesville City ,Science,Students with Disabilities,93,104,89
Div,104,Charlottesville City ,English: Reading,White,850,862,99
Div,104,Charlottesville City ,Mathematics,White,758,768,99
Div,104,Charlottesville City ,Science,White,232,252,92
Div,136,Chesapeake City ,English: Reading,All Students,21075,21224,99
Div,136,Chesapeake City ,Mathematics,All Students,19408,19575,99
Div,136,Chesapeake City ,Science,All Students,8798,9046,97
Div,136,Chesapeake City ,English: Reading,Asian,631,632,100
Div,136,Chesapeake City ,Mathematics,Asian,596,599,99
Div,136,Chesapeake City ,Science,Asian,259,260,100
Div,136,Chesapeake City ,English: Reading,Black,6554,6616,99
Div,136,Chesapeake City ,Mathematics,Black,5976,6055,99
Div,136,Chesapeake City ,Science,Black,2740,2849,96
Div,136,Chesapeake City ,English: Reading,Economically Disadvantaged,7727,7822,99
Div,136,Chesapeake City ,Mathematics,Economically Disadvantaged,7114,7217,99
Div,136,Chesapeake City ,Science,Economically Disadvantaged,3135,3268,96
Div,136,Chesapeake City ,English: Reading,English Learners,829,840,99
Div,136,Chesapeake City ,Mathematics,English Learners,881,884,100
Div,136,Chesapeake City ,Science,English Learners,315,323,98
Div,136,Chesapeake City ,English: Reading,Female,10354,10412,99
Div,136,Chesapeake City ,Mathematics,Female,9488,9555,99
Div,136,Chesapeake City ,Science,Female,3057,3072,100
Div,136,Chesapeake City ,English: Reading,Hispanic,2568,2584,99
Div,136,Chesapeake City ,Mathematics,Hispanic,2439,2456,99
Div,136,Chesapeake City ,Science,Hispanic,1054,1073,98
Div,136,Chesapeake City ,English: Reading,Male,10685,10776,99
Div,136,Chesapeake City ,Mathematics,Male,9890,9989,99
Div,136,Chesapeake City ,Science,Male,3177,3187,100
Div,136,Chesapeake City ,English: Reading,Students with Disabilities,4143,4203,99
Div,136,Chesapeake City ,Mathematics,Students with Disabilities,3899,3951,99
Div,136,Chesapeake City ,Science,Students with Disabilities,1754,1811,97
Div,136,Chesapeake City ,English: Reading,White,9276,9336,99
Div,136,Chesapeake City ,Mathematics,White,8507,8561,99
Div,136,Chesapeake City ,Science,White,3942,4040,98
Div,21,Chesterfield County ,English: Reading,All Students,32951,33396,99
Div,21,Chesterfield County ,Mathematics,All Students,29107,29588,98
Div,21,Chesterfield County ,Science,All Students,11864,12594,94
Div,21,Chesterfield County ,English: Reading,Asian,1104,1106,100
Div,21,Chesterfield County ,Mathematics,Asian,957,965,99
Div,21,Chesterfield County ,Science,Asian,431,436,99
Div,21,Chesterfield County ,English: Reading,Black,8766,8929,98
Div,21,Chesterfield County ,Mathematics,Black,7707,7863,98
Div,21,Chesterfield County ,Science,Black,3210,3508,92
Div,21,Chesterfield County ,English: Reading,Economically Disadvantaged,12460,12691,98
Div,21,Chesterfield County ,Mathematics,Economically Disadvantaged,11152,11394,98
Div,21,Chesterfield County ,Science,Economically Disadvantaged,4482,4860,92
