Level,Div Num,Div Name,Subject,Subgroup,2020-2021 Pass Rate,2021-2022 Pass Rate,2022-2023 Pass Rate
Div,6,Appomattox County ,English: Reading,All Students,69,74,73
Div,6,Appomattox County ,English: Writing,All Students,65,64,57
Div,6,Appomattox County ,History and Social Sciences,All Students,61,68,73
Div,6,Appomattox County ,Mathematics,All Students,53,67,71
Div,6,Appomattox County ,Remote English: Reading,All Students,90,,
Div,6,Appomattox County ,Remote Mathematics,All Students,<,,
Div,6,Appomattox County ,Remote Science,All Students,<,,
Div,6,Appomattox County ,Science,All Students,57,67,63
Div,6,Appomattox County ,English: Reading,Asian,<,<,<
Div,6,Appomattox County ,History and Social Sciences,Asian,<,<,
Div,6,Appomattox County ,Mathematics,Asian,<,<,<
Div,6,Appomattox County ,Science,Asian,,<,<
Div,6,Appomattox County ,English: Reading,Black,45,54,51
Div,6,Appomattox County ,English: Writing,Black,35,37,33
Div,6,Appomattox County ,History and Social Sciences,Black,35,46,50
Div,6,Appomattox County ,Mathematics,Black,30,49,52
Div,6,Appomattox County ,Remote English: Reading,Black,<,,
Div,6,Appomattox County ,Remote Mathematics,Black,<,,
Div,6,Appomattox County ,Remote Science,Black,<,,
Div,6,Appomattox County ,Science,Black,36,39,39
Div,6,Appomattox County ,English: Reading,Economically Disadvantaged,58,64,64
Div,6,Appomattox County ,English: Writing,Economically Disadvantaged,51,54,45
Div,6,Appomattox County ,History and Social Sciences,Economically Disadvantaged,49,60,66
Div,6,Appomattox County ,Mathematics,Economically Disadvantaged,38,57,62
Div,6,Appomattox County ,Science,Economically Disadvantaged,43,54,54
Div,6,Appomattox County ,Remote Mathematics,Economically Disadvantaged,<,,
Div,6,Appomattox County ,Remote English: Reading,Economically Disadvantaged,<,,
Div,6,Appomattox County ,Remote Science,Economically Disadvantaged,<,,
Div,6,Appomattox County ,English: Reading,English Learners,<,20,14
Div,6,Appomattox County ,English: Writing,English Learners,,<,
Div,6,Appomattox County ,History and Social Sciences,English Learners,<,<,36
Div,6,Appomattox County ,Mathematics,English Learners,17,22,44
Div,6,Appomattox County ,Science,English Learners,<,10,<
Div,6,Appomattox County ,English: Reading,Female,73,75,76
Div,6,Appomattox County ,English: Writing,Female,68,68,66
Div,6,Appomattox County ,History and Social Sciences,Female,61,67,72
Div,6,Appomattox County ,Mathematics,Female,53,68,74
Div,6,Appomattox County ,Remote Science,Female,<,,
Div,6,Appomattox County ,Remote Mathematics,Female,<,,
Div,6,Appomattox County ,Science,Female,56,63,65
Div,6,Appomattox County ,Remote English: Reading,Female,<,,
Div,6,Appomattox County ,English: Reading,Hispanic,49,53,54
Div,6,Appomattox County ,English: Writing,Hispanic,<,47,<
Div,6,Appomattox County ,History and Social Sciences,Hispanic,19,54,52
Div,6,Appomattox County ,Mathematics,Hispanic,44,51,60
Div,6,Appomattox County ,Science,Hispanic,64,37,52
Div,6,Appomattox County ,English: Reading,Male,65,72,69
Div,6,Appomattox County ,English: Writing,Male,61,59,49
Div,6,Appomattox County ,History and Social Sciences,Male,61,70,74
Div,6,Appomattox County ,Mathematics,Male,52,66,68
Div,6,Appomattox County ,Remote Science,Male,<,,
Div,6,Appomattox County ,Science,Male,58,72,61
Div,6,Appomattox County ,Remote Mathematics,Male,<,,
Div,6,Appomattox County ,Remote English: Reading,Male,<,,
Div,6,Appomattox County ,English: Reading,Multiple Races,64,64,70
Div,6,Appomattox County ,English: Writing,Multiple Races,62,59,50
Div,6,Appomattox County ,History and Social Sciences,Multiple Races,53,70,70
Div,6,Appomattox County ,Mathematics,Multiple Races,45,61,67
Div,6,Appomattox County ,Science,Multiple Races,50,64,56
Div,6,Appomattox County ,Remote Mathematics,Multiple Races,<,,
Div,6,Appomattox County ,Remote English: Reading,Multiple Races,<,,
Div,6,Appomattox County ,English: Reading,Students with Disabilities,42,42,42
Div,6,Appomattox County ,English: Writing,Students with Disabilities,39,11,8
Div,6,Appomattox County ,History and Social Sciences,Students with Disabilities,35,25,33
Div,6,Appomattox County ,Mathematics,Students with Disabilities,26,35,38
Div,6,Appomattox County ,Remote English: Reading,Students with Disabilities,<,,
Div,6,Appomattox County ,Science,Students with Disabilities,26,40,36
Div,6,Appomattox County ,English: Reading,White,78,83,81
Div,6,Appomattox County ,English: Writing,White,74,73,67
Div,6,Appomattox County ,History and Social Sciences,White,72,76,82
Div,6,Appomattox County ,Mathematics,White,62,75,78
Div,6,Appomattox County ,Remote Science,White,<,,
Div,6,Appomattox County ,Remote Mathematics,White,<,,
Div,6,Appomattox County ,Remote English: Reading,White,<,,
Div,6,Appomattox County ,Science,White,66,76,73
Div,7,Arlington County ,English: Reading,All Students,77,80,80
Div,7,Arlington County ,English: Writing,All Students,82,81,79
Div,7,Arlington County ,History and Social Sciences,All Students,57,73,80
Div,7,Arlington County ,Mathematics,All Students,65,74,78
Div,7,Arlington County ,Remote Science,All Students,76,,
Div,7,Arlington County ,Remote English: Reading,All Students,89,,
Div,7,Arlington County ,Science,All Students,68,71,72
Div,7,Arlington County ,Remote Mathematics,All Students,84,,
Div,7,Arlington County ,English: Reading,Asian,83,86,84
Div,7,Arlington County ,English: Writing,Asian,<,87,85
Div,7,Arlington County ,History and Social Sciences,Asian,<,77,88
Div,7,Arlington County ,Mathematics,Asian,73,81,86
Div,7,Arlington County ,Remote Mathematics,Asian,69,,
Div,7,Arlington County ,Science,Asian,70,75,79
Div,7,Arlington County ,Remote English: Reading,Asian,79,,
Div,7,Arlington County ,Remote Science,Asian,<,,
Div,7,Arlington County ,English: Reading,Black,61,67,66
Div,7,Arlington County ,English: Writing,Black,<,61,59
Div,7,Arlington County ,History and Social Sciences,Black,<,52,58
Div,7,Arlington County ,Mathematics,Black,46,56,61
Div,7,Arlington County ,Remote Mathematics,Black,73,,
Div,7,Arlington County ,Science,Black,48,52,55
Div,7,Arlington County ,Remote Science,Black,<,,
Div,7,Arlington County ,Remote English: Reading,Black,73,,
Div,7,Arlington County ,English: Reading,Economically Disadvantaged,51,59,58
Div,7,Arlington County ,English: Writing,Economically Disadvantaged,82,59,58
Div,7,Arlington County ,History and Social Sciences,Economically Disadvantaged,48,44,55
Div,7,Arlington County ,Mathematics,Economically Disadvantaged,36,50,58
Div,7,Arlington County ,Remote English: Reading,Economically Disadvantaged,82,,
Div,7,Arlington County ,Remote Science,Economically Disadvantaged,<,,
Div,7,Arlington County ,Science,Economically Disadvantaged,38,44,46
Div,7,Arlington County ,Remote Mathematics,Economically Disadvantaged,85,,
Div,7,Arlington County ,English: Reading,English Learners,25,34,34
Div,7,Arlington County ,English: Writing,English Learners,<,21,27
Div,7,Arlington County ,History and Social Sciences,English Learners,65,21,45
Div,7,Arlington County ,Mathematics,English Learners,22,35,46
Div,7,Arlington County ,Remote Science,English Learners,<,,
Div,7,Arlington County ,Remote English: Reading,English Learners,<,,
Div,7,Arlington County ,Remote Mathematics,English Learners,<,,
Div,7,Arlington County ,Science,English Learners,12,17,25
Div,7,Arlington County ,English: Reading,Female,79,83,82
Div,7,Arlington County ,English: Writing,Female,<,84,83
Div,7,Arlington County ,History and Social Sciences,Female,68,72,79
Div,7,Arlington County ,Mathematics,Female,65,73,78
Div,7,Arlington County ,Remote Science,Female,85,,
Div,7,Arlington County ,Remote Mathematics,Female,83,,
Div,7,Arlington County ,Remote English: Reading,Female,97,,
Div,7,Arlington County ,Science,Female,68,71,71
Div,7,Arlington County ,English: Reading,Hispanic,53,61,60
Div,7,Arlington County ,English: Writing,Hispanic,<,64,64
Div,7,Arlington County ,History and Social Sciences,Hispanic,55,49,58
Div,7,Arlington County ,Mathematics,Hispanic,38,51,59
Div,7,Arlington County ,Remote Science,Hispanic,<,,
Div,7,Arlington County ,Science,Hispanic,42,47,49
Div,7,Arlington County ,Remote Mathematics,Hispanic,65,,
Div,7,Arlington County ,Remote English: Reading,Hispanic,86,,
Div,7,Arlington County ,English: Reading,Male,75,79,78
Div,7,Arlington County ,English: Writing,Male,79,78,76
Div,7,Arlington County ,History and Social Sciences,Male,50,74,81
Div,7,Arlington County ,Mathematics,Male,66,74,78
Div,7,Arlington County ,Science,Male,69,71,73
Div,7,Arlington County ,Remote Science,Male,65,,
Div,7,Arlington County ,Remote English: Reading,Male,79,,
Div,7,Arlington County ,Remote Mathematics,Male,85,,
Div,7,Arlington County ,English: Reading,Multiple Races,89,91,91
Div,7,Arlington County ,English: Writing,Multiple Races,,91,90
Div,7,Arlington County ,History and Social Sciences,Multiple Races,,84,90
Div,7,Arlington County ,Mathematics,Multiple Races,79,86,90
Div,7,Arlington County ,Remote English: Reading,Multiple Races,92,,
Div,7,Arlington County ,Remote Science,Multiple Races,<,,
Div,7,Arlington County ,Remote Mathematics,Multiple Races,92,,
Div,7,Arlington County ,Science,Multiple Races,86,88,87
Div,7,Arlington County ,English: Reading,Students with Disabilities,47,52,50
Div,7,Arlington County ,English: Writing,Students with Disabilities,82,48,44
Div,7,Arlington County ,History and Social Sciences,Students with Disabilities,61,43,53
Div,7,Arlington County ,Mathematics,Students with Disabilities,35,45,52
Div,7,Arlington County ,Remote English: Reading,Students with Disabilities,80,,
Div,7,Arlington County ,Remote Mathematics,Students with Disabilities,74,,
Div,7,Arlington County ,Science,Students with Disabilities,38,41,44
Div,7,Arlington County ,Remote Science,Students with Disabilities,<,,
Div,7,Arlington County ,English: Reading,White,91,93,93
Div,7,Arlington County ,English: Writing,White,<,91,92
Div,7,Arlington County ,History and Social Sciences,White,68,90,91
Div,7,Arlington County ,Mathematics,White,82,89,92
Div,7,Arlington County ,Science,White,86,89,90
Div,7,Arlington County ,Remote Science,White,85,,
Div,7,Arlington County ,Remote English: Reading,White,94,,
Div,7,Arlington County ,Remote Mathematics,White,92,,
Div,8,Augusta County ,English: Reading,All Students,69,73,70
Div,8,Augusta County ,English: Writing,All Students,74,70,52
Div,8,Augusta County ,History and Social Sciences,All Students,47,76,72
Div,8,Augusta County ,Mathematics,All Students,55,69,70
Div,8,Augusta County ,Remote English: Reading,All Students,82,,
Div,8,Augusta County ,Science,All Students,64,70,70
Div,8,Augusta County ,Remote Science,All Students,75,,
Div,8,Augusta County ,Remote Mathematics,All Students,66,,
Div,8,Augusta County ,English: Reading,Asian,80,82,89
Div,8,Augusta County ,English: Writing,Asian,<,86,82
Div,8,Augusta County ,History and Social Sciences,Asian,,88,86
Div,8,Augusta County ,Mathematics,Asian,80,84,89
Div,8,Augusta County ,Science,Asian,69,86,85
Div,8,Augusta County ,English: Reading,Black,58,58,59
Div,8,Augusta County ,English: Writing,Black,72,52,38
Div,8,Augusta County ,History and Social Sciences,Black,<,67,57
Div,8,Augusta County ,Mathematics,Black,33,56,60
Div,8,Augusta County ,Science,Black,45,54,59
Div,8,Augusta County ,Remote English: Reading,Black,<,,
Div,8,Augusta County ,Remote Mathematics,Black,<,,
Div,8,Augusta County ,English: Reading,Economically Disadvantaged,57,61,59
Div,8,Augusta County ,English: Writing,Economically Disadvantaged,67,56,40
Div,8,Augusta County ,History and Social Sciences,Economically Disadvantaged,36,66,59
Div,8,Augusta County ,Mathematics,Economically Disadvantaged,40,57,58
Div,8,Augusta County ,Remote Mathematics,Economically Disadvantaged,47,,
Div,8,Augusta County ,Remote English: Reading,Economically Disadvantaged,81,,
Div,8,Augusta County ,Remote Science,Economically Disadvantaged,80,,
Div,8,Augusta County ,Science,Economically Disadvantaged,47,59,56
Div,8,Augusta County ,English: Reading,English Learners,25,25,36
Div,8,Augusta County ,English: Writing,English Learners,<,17,<
Div,8,Augusta County ,History and Social Sciences,English Learners,<,45,41
Div,8,Augusta County ,Mathematics,English Learners,24,41,48
Div,8,Augusta County ,Science,English Learners,14,23,28
Div,8,Augusta County ,English: Reading,Female,72,76,73
Div,8,Augusta County ,English: Writing,Female,82,78,64
Div,8,Augusta County ,History and Social Sciences,Female,54,77,72
Div,8,Augusta County ,Mathematics,Female,55,70,71
Div,8,Augusta County ,Science,Female,63,71,70
Div,8,Augusta County ,Remote Science,Female,57,,
Div,8,Augusta County ,Remote English: Reading,Female,81,,
Div,8,Augusta County ,Remote Mathematics,Female,47,,
Div,8,Augusta County ,English: Reading,Hispanic,57,61,57
Div,8,Augusta County ,English: Writing,Hispanic,66,60,49
Div,8,Augusta County ,History and Social Sciences,Hispanic,<,72,65
Div,8,Augusta County ,Mathematics,Hispanic,43,60,60
Div,8,Augusta County ,Remote Mathematics,Hispanic,<,,
Div,8,Augusta County ,Science,Hispanic,47,56,52
Div,8,Augusta County ,Remote English: Reading,Hispanic,<,,
Div,8,Augusta County ,English: Reading,Male,65,69,67
Div,8,Augusta County ,English: Writing,Male,68,63,42
Div,8,Augusta County ,History and Social Sciences,Male,44,75,71
Div,8,Augusta County ,Mathematics,Male,55,68,68
Div,8,Augusta County ,Remote English: Reading,Male,82,,
Div,8,Augusta County ,Remote Science,Male,100,,
Div,8,Augusta County ,Science,Male,65,69,69
Div,8,Augusta County ,Remote Mathematics,Male,78,,
Div,8,Augusta County ,English: Reading,Multiple Races,59,67,62
Div,8,Augusta County ,English: Writing,Multiple Races,67,57,42
Div,8,Augusta County ,History and Social Sciences,Multiple Races,<,67,62
Div,8,Augusta County ,Mathematics,Multiple Races,47,61,57
Div,8,Augusta County ,Science,Multiple Races,55,65,58
Div,8,Augusta County ,Remote Mathematics,Multiple Races,<,,
Div,8,Augusta County ,Remote English: Reading,Multiple Races,<,,
Div,8,Augusta County ,Remote Science,Multiple Races,<,,
Div,8,Augusta County ,English: Reading,Students with Disabilities,31,37,31
Div,8,Augusta County ,English: Writing,Students with Disabilities,29,19,7
Div,8,Augusta County ,History and Social Sciences,Students with Disabilities,52,33,29
Div,8,Augusta County ,Mathematics,Students with Disabilities,26,33,31
Div,8,Augusta County ,Remote English: Reading,Students with Disabilities,<,,
Div,8,Augusta County ,Science,Students with Disabilities,27,34,31
Div,8,Augusta County ,Remote Mathematics,Students with Disabilities,<,,
Div,8,Augusta County ,Remote Science,Students with Disabilities,<,,
Div,8,Augusta County ,English: Reading,White,70,74,72
Div,8,Augusta County ,English: Writing,White,75,72,53
Div,8,Augusta County ,History and Social Sciences,White,51,77,73
Div,8,Augusta County ,Mathematics,White,57,70,71
Div,8,Augusta County ,Remote Science,White,77,,
Div,8,Augusta County ,Remote Mathematics,White,68,,
Div,8,Augusta County ,Remote English: Reading,White,76,,
Div,8,Augusta County ,Science,White,66,72,72
Div,9,Bath County ,English: Reading,All Students,67,63,69
Div,9,Bath County ,English: Writing,All Students,68,64,66
Div,9,Bath County ,History and Social Sciences,All Students,32,60,67
Div,9,Bath County ,Mathematics,All Students,58,74,80
Div,9,Bath County ,Science,All Students,61,78,53
Div,9,Bath County ,English: Reading,Asian,<,<,<
Div,9,Bath County ,English: Writing,Asian,,<,
Div,9,Bath County ,History and Social Sciences,Asian,,,<
Div,9,Bath County ,Mathematics,Asian,<,<,<
Div,9,Bath County ,Science,Asian,<,,
Div,9,Bath County ,English: Reading,Black,70,<,<
Div,9,Bath County ,English: Writing,Black,<,<,
Div,9,Bath County ,History and Social Sciences,Black,<,<,<
Div,9,Bath County ,Mathematics,Black,<,73,<
Div,9,Bath County ,Science,Black,<,<,<
Div,9,Bath County ,English: Reading,Economically Disadvantaged,69,60,67
Div,9,Bath County ,English: Writing,Economically Disadvantaged,67,53,57
Div,9,Bath County ,History and Social Sciences,Economically Disadvantaged,44,60,64
Div,9,Bath County ,Mathematics,Economically Disadvantaged,55,77,77
Div,9,Bath County ,Science,Economically Disadvantaged,61,76,51
Div,9,Bath County ,English: Reading,English Learners,,<,<
Div,9,Bath County ,History and Social Sciences,English Learners,<,<,<
Div,9,Bath County ,Mathematics,English Learners,<,<,<
Div,9,Bath County ,Science,English Learners,<,<,<
Div,9,Bath County ,English: Reading,Female,74,68,73
Div,9,Bath County ,English: Writing,Female,78,78,76
Div,9,Bath County ,History and Social Sciences,Female,32,64,65
Div,9,Bath County ,Mathematics,Female,61,75,81
Div,9,Bath County ,Science,Female,53,80,54
Div,9,Bath County ,English: Reading,Hispanic,<,<,64
Div,9,Bath County ,English: Writing,Hispanic,,,<
Div,9,Bath County ,History and Social Sciences,Hispanic,<,<,<
Div,9,Bath County ,Mathematics,Hispanic,<,<,70
Div,9,Bath County ,Science,Hispanic,<,<,<
Div,9,Bath County ,English: Reading,Male,58,57,65
Div,9,Bath County ,English: Writing,Male,50,50,53
Div,9,Bath County ,History and Social Sciences,Male,31,55,69
